#KEY	Clip_wcdRFP_II_2	Clip_wcdRFP_III_2	Clip_bamGFP_I_2	Clip_bamGFP_II_2	Clip_bamGFP_III_2
CG44249	138	88	39	32	55
CG44250	201	262	59	23	120
CG44251	133	153	14	4	49
CG44252	6	8	18	4	29
CG44253	0	0	0	0	0
CG44257	0	0	0	0	0
CG44259	0	0	0	0	0
CG44261	0	2	0	0	0
CG44270	0	0	0	0	0
CG44271	0	2	0	2	0
CG44286	30	52	12	15	22
CG44290	0	0	0	0	0
CG44296	30	38	23	18	16
CG44303	295	185	40	116	53
CG44314	15	16	7	12	7
CG44325	3419	3702	310	226	1089
CG44329	0	0	0	0	0
CG4433	857	805	444	350	420
CG44335	0	0	0	0	0
CG4434	22	53	8	4	14
CG44341	0	0	0	0	0
CG44355	0	0	0	0	0
CG44362	0	0	0	0	0
CG4438	0	0	0	5	0
CG44385	24	25	30	38	24
CG44388	0	0	0	0	0
CG4440	1	0	0	5	0
CG44403	20	10	7	0	16
CG44405	66	47	26	60	57
CG44406	0	0	0	0	0
CG44422	0	0	0	0	0
CG44426	0	0	0	0	0
CG44428	0	1	0	0	0
CG44433	0	6	6	8	4
CG44434	0	0	0	0	0
CG44435	0	0	0	0	0
CG44437	105	100	49	41	68
CG44438	0	0	0	4	0
CG44439	0	0	0	0	0
CG4447	330	302	205	76	162
CG44475	2	0	2	0	0
CG44476	547	446	145	68	221
CG44477	0	0	0	0	0
CG4452	2047	2100	1454	814	1641
CG44521	0	0	0	0	0
CG44532	75	33	26	20	22
CG4455	1241	1308	381	455	885
CG4456	30	16	0	3	5
CG44569	0	0	0	0	0
CG44574	0	1	0	0	0
CG4459	16	35	9	3	11
CG4461	58	42	22	9	22
CG4462	170	126	121	136	160
CG44622	0	0	0	0	0
CG44623	0	0	0	0	0
CG44624	0	0	0	0	0
CG44625	0	0	0	0	0
CG4465	2	4	0	0	4
CG4467	162	160	9	0	2
CG4476	909	1087	236	236	405
CG4477	0	0	0	13	0
CG44774	3800	3257	1246	2420	2375
CG4480	0	0	0	0	0
CG44812	1	0	0	0	0
CG44815	4	11	5	24	4
CG4483	0	0	0	0	0
CG44836	137	155	9	20	63
CG44837	4	0	0	0	0
CG44838	2182	1904	380	941	716
CG44869	0	0	0	0	0
CG4495	1494	1525	622	453	747
CG44954	30	17	7	6	2
CG44956	0	0	0	0	0
CG4496	310	299	40	105	79
CG4497	720	635	125	196	213
CG45002	11	9	10	0	9
CG45011	0	0	0	0	0
CG45012	0	0	0	0	0
CG4502	4167	3806	889	1337	2075
CG45049	1427	1418	344	540	692
CG45050	22203	23541	4038	5903	10390
CG45057	400	499	43	34	151
CG45060	0	0	0	0	0
CG45061	1	0	0	0	2
CG45062	0	3	0	0	0
CG45063	2	0	0	10	5
CG45064	0	0	0	0	0
CG45065	0	0	0	0	0
CG45066	23	19	15	9	14
CG45067	101	106	20	16	30
CG45068	0	0	0	0	0
CG45069	0	0	0	0	0
CG45071	551	451	146	199	135
CG45072	0	1	0	0	0
CG45073	3	5	0	0	0
CG45075	0	0	0	0	0
CG45076	21	16	14	1	37
CG45078	5	2	0	0	14
CG45079	0	0	0	0	0
CG45080	0	0	0	0	0
CG45081	20	13	0	9	3
CG45084	0	0	0	0	0
CG45085	0	0	0	0	0
CG45086	0	0	0	0	0
CG45087	0	0	0	0	0
CG45088	0	0	0	0	0
CG45089	0	0	0	0	0
CG45092	0	0	0	0	0
CG45093	0	0	0	0	0
CG45095	7	8	4	6	7
CG45099	0	0	0	0	0
CG45100	0	0	0	0	0
CG45101	0	0	0	0	0
CG45105	4	0	0	0	3
CG4511	2287	1960	1764	842	1236
CG45116	0	0	0	0	0
CG45122	0	2	0	0	0
CG45154	0	0	0	0	0
CG45186	15228	16048	5115	5679	8781
CG4520	0	0	13	0	0
CG45218	16	17	4	0	17
CG4525	0	0	0	0	0
CG45263	565	735	33	84	277
CG45307	0	0	0	0	0
CG4537	165	161	73	31	87
CG4538	3160	3444	1839	1763	2304
CG45413	0	0	0	3	2
CG45428	2	0	0	0	0
CG4546	14	15	2	12	14
CG45486	1	0	0	0	0
CG45487	1	0	0	0	0
CG45488	0	0	0	0	0
CG45489	0	0	0	0	0
CG45490	0	0	0	0	0
CG45491	0	0	0	0	0
CG45492	0	0	0	0	0
CG45493	0	0	0	0	0
CG45494	0	0	0	0	0
CG4552	1006	874	386	346	505
CG4553	282	230	95	69	110
CG4554	4116	3820	1659	2262	2250
CG45544	49	20	12	8	21
CG45545	0	0	0	0	0
CG45546	0	0	0	0	0
CG4557	592	573	389	367	439
CG4558	1072	903	230	231	501
CG45603	0	0	0	0	0
CG4562	2259	2602	96	573	1905
CG4563	0	0	0	0	0
CG4565	70	97	35	25	68
CG45676	0	0	0	0	0
CG45690	0	0	0	0	0
CG45691	0	0	0	0	0
CG4570	892	759	163	225	180
CG4572	3647	4038	2466	1463	2279
CG4576	25	27	0	5	19
CG45764	0	0	0	0	0
CG45765	0	0	0	0	0
CG45766	0	0	0	0	0
CG4577	8	11	21	7	7
CG45770	0	0	0	0	0
CG45781	44	16	0	0	8
CG45782	18	19	14	0	2
CG4580	0	4	0	0	0
CG4582	0	1	0	0	0
CG4585	1047	924	268	360	455
CG4586	539	488	76	45	117
CG4587	24	32	8	0	41
CG4592	245	246	180	116	217
CG4593	918	965	668	489	522
CG4594	375	339	147	211	159
CG4596	29	19	0	11	11
CG4597	0	0	0	0	0
CG4598	1467	1734	844	650	1055
CG46025	6	7	0	16	8
CG46026	0	1	0	0	4
CG4603	471	394	228	181	204
CG46059	31	48	0	35	9
CG4607	360	609	383	73	245
CG4610	718	718	303	326	398
CG4611	655	740	353	323	437
CG4612	3143	3177	1330	1302	1390
CG4613	1	4	0	0	4
CG4615	661	716	80	162	195
CG4617	491	541	256	218	271
CG4619	4309	4463	838	939	2654
CG46191	0	0	0	0	0
CG46192	0	0	0	0	0
CG46193	0	0	0	0	0
CG4622	1011	807	355	316	462
CG46244	0	0	0	0	0
CG4627	214	198	90	116	158
CG46270	0	0	0	0	0
CG46275	0	0	0	0	0
CG46276	0	0	0	0	0
CG46277	0	0	0	0	0
CG46280	2208	1990	1500	1440	1764
CG46281	37	26	11	18	21
CG4629	89	94	235	98	155
CG46298	0	0	0	1	0
CG4630	70	48	6	0	8
CG46301	0	0	0	0	0
CG46302	0	0	0	0	0
CG46303	9	6	0	0	3
CG46304	0	5	0	6	0
CG46305	0	0	0	0	0
CG46306	0	0	0	0	0
CG46307	0	0	0	0	0
CG46308	0	0	0	0	0
CG46309	0	0	0	0	0
CG4631	351	371	232	248	305
CG46310	0	0	0	0	0
CG46311	0	0	0	0	0
CG46312	0	0	0	0	0
CG46313	0	0	0	0	0
CG46314	0	0	0	0	0
CG46315	0	0	0	0	0
CG46316	0	0	0	0	0
CG46317	0	0	0	0	0
CG46318	0	0	0	0	0
CG46319	0	0	0	0	0
CG46320	0	0	0	0	0
CG46321	0	0	0	0	0
CG4645	693	615	565	626	573
CG4646	477	388	312	237	325
CG4650	0	0	0	0	0
CG4653	0	1	0	0	0
CG4658	2564	2710	697	920	1454
CG4660	3	3	0	6	3
CG4661	24	23	2	33	10
CG4662	586	643	180	197	346
CG4666	406	410	861	476	610
CG4669	0	0	0	0	0
CG4670	2348	2508	2293	1662	2451
CG4676	78	70	36	6	12
CG4678	9	12	9	2	6
CG4679	1677	1526	756	792	928
CG4681	3	1	0	0	3
CG4686	727	581	218	332	497
CG4691	0	0	0	0	0
CG4701	0	0	0	3	0
CG4702	0	1	3	0	0
CG4704	0	0	0	0	0
CG4706	0	1	0	0	0
CG4707	448	411	133	266	304
CG4709	612	559	165	140	187
CG4712	9	12	0	0	2
CG4714	26	21	15	8	8
CG4716	22	35	0	6	10
CG4721	22	10	0	6	0
CG4723	10	4	0	0	0
CG4725	88	89	0	0	16
CG4729	3728	4007	1723	1060	2562
CG4730	353	276	39	136	167
CG4733	264	227	47	197	130
CG4734	0	0	0	0	0
CG4741	0	1	3	9	25
CG4743	474	404	238	201	288
CG4744	2	10	0	0	0
CG4747	8358	8324	5138	4675	5134
CG4751	1135	1183	503	718	756
CG4752	560	542	222	302	350
CG4753	651	579	107	236	275
CG4757	108	119	73	49	116
CG4763	0	0	0	0	0
CG4766	2	0	0	0	0
CG4768	2282	2317	776	899	983
CG4770	48	62	0	13	19
CG4781	0	0	14	7	30
CG4783	0	0	0	0	4
CG4788	488	360	116	197	204
CG4789	536	583	459	440	483
CG4793	17	25	0	4	1
CG4797	734	798	329	380	466
CG4806	2335	2184	1121	815	1216
CG4810	0	1	0	0	0
CG4813	287	299	141	189	179
CG4815	0	0	0	0	0
CG4820	160	97	63	37	129
CG4822	7321	10780	197	365	5558
CG4825	1787	1624	831	887	1270
CG4829	64	63	369	164	208
CG4830	27	23	0	18	10
CG4835	10	3	10	20	14
CG4836	10	11	0	44	16
CG4839	717	1098	69	311	1859
CG4842	206	231	1	33	38
CG4847	5	2	0	0	2
CG4848	1819	1897	978	929	1276
CG4849	1641	1367	865	1112	1112
CG4853	1777	1675	812	714	1159
CG4854	256	194	58	87	152
CG4858	754	807	288	312	457
CG4860	319	355	223	127	215
CG4866	1246	1083	329	520	683
CG4872	100	141	56	37	71
CG4880	1165	1131	252	272	324
CG4882	1326	1170	695	655	821
CG4884	0	0	0	0	0
CG4887	1881	1966	930	905	971
CG4891	0	0	0	0	0
CG4892	0	0	0	11	0
CG4896	630	619	303	334	386
CG4901	2348	2100	660	862	1159
CG4907	38	25	6	10	22
CG4908	553	489	143	169	283
CG4911	7258	7813	1122	1160	2890
CG4914	13	12	7	12	46
CG4927	17	13	0	0	4
CG4928	82	46	332	116	255
CG4935	286	249	90	103	74
CG4936	953	810	359	462	501
CG4942	238	199	104	86	110
CG4945	6	6	5	11	11
CG4949	945	827	187	314	445
CG4950	3	39	8	3	2
CG4951	808	743	477	384	491
CG4953	814	795	300	279	390
CG4955	1	0	3	0	7
CG4956	0	0	0	0	0
CG4957	398	402	141	141	262
CG4960	0	0	0	0	0
CG4962	2	3	0	0	1
CG4968	1712	1569	729	669	1223
CG4970	5	3	0	1	0
CG4972	3922	3490	2839	1528	2824
CG4975	1	9	6	11	10
CG4982	0	0	0	0	0
CG4983	0	0	0	0	0
CG4984	15	23	18	11	12
CG4988	0	0	0	0	0
CG4991	6206	7894	654	980	4558
CG4995	23	28	19	16	9
CG4998	29	31	282	11	38
CG5001	129	200	105	60	232
CG5002	1983	1871	375	223	597
CG5003	1212	1061	433	561	548
CG5004	6098	5831	1023	1924	2365
CG5009	2822	3040	621	575	1652
CG5010	3091	2819	1234	1472	1327
CG5011	1	0	0	0	0
CG5013	278	180	147	140	131
CG5021	1238	1177	1289	652	1106
CG5022	212	148	95	30	71
CG5023	12	3	14	0	24
CG5024	0	0	0	0	0
CG5026	1741	1600	643	483	801
CG5027	907	1014	285	258	484
CG5028	4222	4302	2979	2030	2857
CG5033	3645	3359	1804	1785	1983
CG5037	929	590	389	332	421
CG5038	339	305	132	149	118
CG5039	236	194	278	78	156
CG5043	0	0	0	0	1
CG5044	1824	1687	850	893	1375
CG5045	976	833	684	509	849
CG5048	5	7	0	0	6
CG5050	59	35	11	17	31
CG5056	1236	1135	181	374	569
CG5059	9115	10721	1969	2037	5965
CG5062	25	22	0	8	7
CG5065	1270	1295	3618	2396	2319
CG5068	676	676	284	375	458
CG5070	26	29	19	37	14
CG5071	76	57	9	26	8
CG5078	29	27	20	22	23
CG5079	23	9	0	4	6
CG5080	137	102	0	28	34
CG5084	2	0	0	0	0
CG5087	1484	1264	406	468	692
CG5089	5	1	0	11	2
CG5096	230	160	61	43	92
CG5098	1177	1148	407	617	554
CG5103	1	0	0	0	0
CG5104	532	602	325	213	356
CG5107	4	0	0	0	12
CG5110	626	611	218	158	395
CG5111	40	22	0	7	13
CG5112	3341	3202	6530	4627	4603
CG5114	1353	1305	673	813	762
CG5116	9	10	14	0	0
CG5118	640	570	278	198	335
CG5122	5	4	0	0	1
CG5126	533	549	204	206	302
CG5131	412	307	116	188	177
CG5139	0	0	0	0	0
CG5142	74	57	0	2	32
CG5144	77	44	0	0	6
CG5147	1356	1162	551	597	639
CG5149	2427	2334	1127	978	1647
CG5150	17	19	18	37	14
CG5151	1112	1278	218	375	580
CG5157	32	45	10	21	46
CG5160	8	18	23	16	65
CG5162	13	16	0	0	0
CG5167	375	416	553	347	320
CG5168	2908	2636	1612	1078	2097
CG5171	347	458	24	48	680
CG5172	1	3	0	0	0
CG5174	5583	4867	4667	3235	4252
CG5177	42	27	2	8	78
CG5180	727	621	214	181	294
CG5181	504	520	233	128	342
CG5188	283	276	210	118	203
CG5189	0	0	0	0	0
CG5191	3713	4809	678	465	3113
CG5194	1062	724	92	324	424
CG5196	1180	1125	496	384	609
CG5199	589	525	177	189	253
CG5204	1	2	0	0	1
CG5213	8	2	0	0	0
CG5214	2370	2174	1637	1272	1764
CG5217	0	0	0	0	0
CG5220	876	873	499	347	498
CG5225	29	14	0	0	8
CG5235	888	762	196	347	445
CG5245	172	114	23	25	71
CG5246	781	717	21	61	128
CG5250	0	0	0	0	0
CG5254	237	191	131	87	114
CG5255	89	117	0	3	44
CG5262	2552	2672	519	491	1322
CG5265	37	36	0	6	6
CG5267	0	0	0	0	0
CG5270	5833	7006	1071	1264	3005
CG5273	238	139	106	125	76
CG5274	357	314	122	139	184
CG5276	415	383	239	239	324
CG5278	45	50	149	95	159
CG5280	32	20	6	17	27
CG5281	126	83	68	80	53
CG5282	46	39	3	12	28
CG5285	150	116	25	36	81
CG5287	439	430	201	245	371
CG5290	2528	2011	720	1102	1196
CG5292	579	460	276	216	337
CG5316	1283	1249	387	540	853
CG5321	0	0	0	0	0
CG5323	811	685	376	350	463
CG5326	2226	1824	4160	2760	2675
CG5327	1	4	0	0	0
CG5334	2	0	0	0	4
CG5335	426	370	43	73	119
CG5339	756	645	285	263	368
CG5342	189	160	11	71	97
CG5346	2079	1808	724	566	870
CG5347	0	0	0	0	0
CG5348	3	2	0	0	0
CG5355	7958	7400	4899	3997	5866
CG5359	266	250	64	147	128
CG5361	10	0	4	0	0
CG5367	1151	999	2381	1068	1486
CG5376	51	35	22	16	51
CG5377	369	402	175	89	197
CG5379	0	1	0	0	0
CG5380	231	205	59	97	80
CG5381	3481	3925	709	716	2129
CG5382	705	605	842	494	822
CG5386	0	0	0	0	0
CG5388	0	0	0	0	0
CG5390	704	647	571	198	430
CG5391	1	23	5	6	22
CG5397	20	30	41	13	14
CG5399	140	147	216	194	626
CG5402	23	24	2	6	44
CG5404	5	5	10	2	26
CG5412	320	315	352	219	261
CG5418	90	82	58	39	54
CG5421	44	38	4	24	28
CG5432	0	0	0	0	0
CG5435	10	15	4	24	1
CG5439	1033	892	267	341	607
CG5440	0	0	0	10	0
CG5445	1530	1447	606	582	806
CG5446	1413	1335	475	350	719
CG5447	1561	1631	589	440	743
CG5455	4829	5508	475	442	1999
CG5458	10	32	5	14	35
CG5466	267	181	28	28	70
CG5478	2	3	5	0	0
CG5482	4623	4972	1628	1271	2265
CG5484	1201	1089	1310	845	892
CG5493	15	11	12	22	1
CG5498	1389	1509	458	401	759
CG5500	222	167	100	66	96
CG5506	12	14	27	10	7
CG5509	63	85	9	6	40
CG5510	1413	1397	509	425	803
CG5515	2258	2186	1188	1010	1106
CG5516	594	565	274	221	294
CG5521	4276	4537	2150	3163	3531
CG5522	1662	1727	508	695	887
CG5525	6911	5600	3924	3482	4739
CG5527	66	63	27	47	36
CG5532	307	325	279	209	232
CG5535	2260	2402	2926	1964	2545
CG5538	38	23	1	31	52
CG5539	0	2	0	0	0
CG5541	2745	2693	1036	849	1199
CG5543	629	659	221	355	349
CG5549	3	5	3	10	0
CG5550	1	0	0	0	3
CG5554	2108	1925	2119	1421	1805
CG5555	1303	1354	336	395	730
CG5556	10	14	5	3	14
CG5561	19	14	8	9	6
CG5565	67	28	8	3	19
CG5567	849	814	706	204	406
CG5568	1199	1113	84	87	180
CG5569	354	331	118	214	199
CG5577	114	120	130	64	69
CG5589	1061	1027	427	464	590
CG5590	2077	2000	1284	1073	1224
CG5592	0	1	0	0	0
CG5597	12	10	5	11	12
CG5599	1281	1151	690	580	822
CG5604	19861	21609	5756	7069	9528
CG5608	3736	4045	985	1495	2985
CG5611	320	294	123	128	173
CG5612	18	17	19	5	112
CG5613	135	153	127	109	82
CG5614	0	0	0	0	0
CG5618	361	492	174	142	93
CG5621	7	1	0	0	9
CG5623	0	0	0	0	0
CG5626	467	416	89	141	218
CG5639	228	214	253	81	166
CG5641	881	731	506	583	594
CG5642	9622	9521	6146	4797	7970
CG5644	148	214	553	141	376
CG5645	2300	2075	774	855	790
CG5646	34	26	5	14	22
CG5653	10	9	0	0	7
CG5662	0	0	0	0	0
CG5664	594	484	160	168	188
CG5665	9	20	4	4	3
CG5674	589	604	361	373	297
CG5676	1691	1264	528	544	787
CG5681	4	1	0	0	0
CG5687	15	5	46	0	16
CG5693	0	0	0	0	0
CG5694	3533	3094	841	1138	1769
CG5697	1	2	16	21	18
CG5704	1026	959	255	157	483
CG5705	230	224	140	110	150
CG5707	877	911	130	245	470
CG5708	2514	2260	485	463	1330
CG5715	9	7	3	19	5
CG5721	2506	2597	785	841	1430
CG5724	0	0	0	10	0
CG5726	2176	2249	797	811	917
CG5727	392	340	159	82	221
CG5728	5874	5366	2278	2498	2769
CG5731	87	82	20	25	38
CG5734	909	1011	446	456	764
CG5742	568	472	361	345	346
CG5745	1152	997	614	562	514
CG5746	2300	2191	1011	1203	1045
CG5755	0	0	0	0	0
CG5756	11	4	0	8	2
CG5757	1225	930	360	260	530
CG5758	1018	827	300	326	402
CG5762	0	0	7	0	0
CG5767	0	1	139	154	450
CG5768	0	0	2	0	0
CG5770	0	0	3	0	0
CG5773	6	7	3	3	17
CG5776	1188	1177	270	459	487
CG5778	0	0	6	4	0
CG5780	223	153	36	79	110
CG5781	9	15	32	0	13
CG5783	24	48	0	40	16
CG5787	2600	2696	1702	1913	1529
CG5789	10610	11651	1575	4152	4973
CG5790	0	0	0	9	0
CG5791	16	26	0	10	3
CG5793	362	325	141	181	229
CG5800	1316	1376	727	664	864
CG5804	0	2	11	0	0
CG5805	654	541	270	219	376
CG5808	859	805	221	311	383
CG5810	546	726	106	101	263
CG5815	1439	1064	545	593	705
CG5819	2	3	22	16	23
CG5823	2148	1878	709	673	1091
CG5828	359	365	184	233	313
CG5830	2306	2431	719	816	1237
CG5835	848	827	747	487	458
CG5844	847	848	475	572	649
CG5846	111	137	98	80	81
CG5849	823	1094	33	22	186
CG5850	1546	1709	736	624	923
CG5853	13449	13882	2109	945	5554
CG5854	6204	6063	753	612	1214
CG5860	0	1	0	0	0
CG5861	1261	1072	683	470	718
CG5862	528	442	853	547	509
CG5863	6	2	0	0	7
CG5866	117	199	34	9	206
CG5867	19	17	4	0	20
CG5872	992	846	227	218	361
CG5877	1168	992	358	438	575
CG5880	332	189	100	140	187
CG5882	32	39	13	5	21
CG5883	0	0	0	0	3
CG5885	3255	2490	7135	3629	4441
CG5886	1070	862	444	428	474
CG5888	183	157	134	67	141
CG5890	0	0	0	0	0
CG5892	34	20	0	5	5
CG5895	0	0	0	0	1
CG5897	0	0	0	0	0
CG5902	2237	2193	983	852	1214
CG5903	1376	1236	993	751	874
CG5906	1	0	0	0	0
CG5909	45	23	0	7	5
CG5910	3	7	12	0	16
CG5913	594	542	320	362	243
CG5916	727	688	164	225	252
CG5919	624	628	183	183	390
CG5921	570	531	1937	1129	1024
CG5928	3	6	31	9	8
CG5934	406	404	291	221	341
CG5937	73	62	15	38	33
CG5938	1223	1310	415	357	841
CG5945	3	5	6	0	0
CG5946	2015	2135	884	610	1215
CG5948	22	5	10	0	16
CG5953	5085	4544	2058	3491	2576
CG5955	2	0	0	0	0
CG5958	26680	30085	2279	1882	15823
CG5961	835	860	266	453	530
CG5964	8	13	3	17	3
CG5966	824	786	65	88	202
CG5968	0	0	0	0	0
CG5969	609	609	401	278	438
CG5973	3199	4020	1524	627	3942
CG5984	0	5	0	0	10
CG5986	1165	1186	774	393	580
CG5987	156	140	20	55	46
CG5989	919	836	506	375	677
CG5991	2488	2214	825	986	1391
CG5999	0	3	0	0	0
CG6000	21	19	21	14	26
CG6005	438	450	95	159	185
CG6006	375	578	152	201	472
CG6012	0	4	0	1	3
CG6013	387	288	82	90	138
CG6015	0	0	0	0	0
CG6023	87	88	16	20	46
CG6024	98	108	0	36	22
CG6026	24	2	0	5	2
CG6028	782	871	521	488	573
CG6034	5	6	0	0	0
CG6036	0	0	0	0	0
CG6040	2626	2665	4108	2906	3081
CG6041	35	29	8	8	13
CG6044	37	31	27	11	25
CG6048	0	6	0	0	0
CG6051	7210	8617	1220	1877	4850
CG6052	5	7	0	2	0
CG6055	4	11	14	0	14
CG6059	223	380	15	56	216
CG6066	538	605	264	351	323
CG6067	17	30	0	0	5
CG6071	113	79	0	61	69
CG6073	745	707	250	272	406
CG6083	3	6	0	3	0
CG6084	6216	5138	3218	2301	3468
CG6091	3515	3849	709	802	1678
CG6094	299	241	252	124	188
CG6106	15	7	0	10	1
CG6115	1537	1334	876	577	773
CG6118	20	7	14	34	6
CG6123	1	3	0	0	0
CG6125	91	59	45	64	163
CG6126	1677	1794	351	220	644
CG6136	93	85	14	28	83
CG6138	0	3	0	0	0
CG6140	0	0	0	6	0
CG6142	33	12	40	29	44
CG6144	717	589	151	206	351
CG6145	2492	3538	731	816	2503
CG6149	0	0	0	0	0
CG6153	365	305	105	237	263
CG6154	5	3	0	8	1
CG6163	322	260	112	190	156
CG6168	5	0	14	0	0
CG6171	547	588	174	269	274
CG6175	2434	2285	1036	1385	1277
CG6178	2143	2201	554	773	1034
CG6179	182	196	72	125	83
CG6180	2526	2320	1348	1377	1674
CG6182	609	463	148	205	232
CG6184	0	3	0	8	4
CG6191	284	293	46	77	176
CG6195	1243	1018	736	751	966
CG6201	156	124	32	54	58
CG6204	616	527	220	286	455
CG6209	9	18	8	6	5
CG6216	2	3	0	0	0
CG6218	648	607	778	474	649
CG6220	3	1	0	10	0
CG6225	26	27	0	10	9
CG6227	1601	1448	923	1043	768
CG6230	2987	2644	3750	3024	2674
CG6231	32899	34362	1252	1068	5661
CG6236	1217	1166	597	575	791
CG6244	6	1	0	0	1
CG6254	843	830	266	232	360
CG6255	17	1	0	0	0
CG6262	0	0	0	0	0
CG6271	0	0	5	0	0
CG6272	681	636	127	103	359
CG6276	507	476	152	190	266
CG6277	0	0	39	175	209
CG6279	35	48	0	14	29
CG6280	1	2	0	0	0
CG6282	18	23	16	15	72
CG6283	0	0	2	0	10
CG6287	2116	1966	1194	1438	1329
CG6290	0	0	0	0	0
CG6293	1159	925	868	176	251
CG6294	3	1	0	0	3
CG6295	0	0	0	0	16
CG6296	0	0	0	0	0
CG6299	2	8	0	0	3
CG6300	1	0	8	1	3
CG6304	1	0	0	0	0
CG6308	61	39	52	43	16
CG6310	472	381	647	74	248
CG6321	608	593	175	162	328
CG6324	189	72	3	47	19
CG6325	916	948	432	564	646
CG6329	112	87	2	6	19
CG6330	1233	899	599	518	564
CG6332	68	112	0	21	27
CG6333	0	0	0	0	0
CG6337	3	0	19	4	0
CG6340	1180	1023	406	638	694
CG6345	293	299	157	113	186
CG6347	0	1	0	0	0
CG6356	356	293	128	145	151
CG6357	7753	8994	1269	694	3240
CG6362	6	13	0	0	6
CG6364	1343	1252	706	490	800
CG6379	1446	1317	552	514	734
CG6380	0	0	0	0	0
CG6388	1164	1011	586	663	776
CG6398	3537	3977	1445	1065	2357
CG6401	268	258	49	111	207
CG6403	0	0	0	0	0
CG6404	1088	953	477	506	626
CG6405	46	19	0	15	43
CG6406	1023	924	414	381	462
CG6409	15	27	226	16	480
CG6412	1688	1562	892	694	1074
CG6414	2	3	0	0	0
CG6415	0	0	0	0	0
CG6418	1403	1305	670	580	726
CG6420	810	841	428	601	456
CG6421	6	20	7	0	4
CG6422	3629	3392	1470	1110	1735
CG6424	673	768	51	139	140
CG6425	323	265	40	172	153
CG6426	24	13	19	7	16
CG6428	405	456	107	140	248
CG6429	5	13	0	2	3
CG6431	0	0	0	0	0
CG6432	14	10	2	0	24
CG6435	13	4	0	0	0
CG6439	2981	2605	1619	1562	1700
CG6441	1	2	0	0	0
CG6443	429	448	178	163	234
CG6454	2586	2572	881	1124	1455
CG6462	0	0	0	0	0
CG6465	65	64	41	30	81
CG6470	8	9	1	28	0
CG6472	2	13	2	0	9
CG6475	4	1	0	13	3
CG6479	1085	924	490	380	579
CG6481	0	2	0	0	0
CG6484	21	6	5	4	23
CG6488	409	383	329	347	372
CG6495	3	9	0	9	2
CG6497	0	0	0	0	0
CG6503	0	1	0	0	0
CG6508	680	724	53	213	1044
CG6511	2803	2278	1257	1942	1716
CG6512	2444	2760	1328	1393	1577
CG6523	1970	1950	1162	1019	1416
CG6527	0	0	0	0	0
CG6540	604	446	233	406	345
CG6543	1434	1513	1424	1097	1012
CG6550	1041	935	385	444	536
CG6553	21	37	1	0	22
CG6565	1011	934	353	361	507
CG6567	674	652	349	299	422
CG6568	1111	1046	279	330	690
CG6569	7	8	0	6	8
CG6574	478	617	1016	451	503
CG6576	0	0	2	29	0
CG6583	718	674	394	267	540
CG6592	1	0	0	0	2
CG6602	2	2	195	23	145
CG6607	629	542	348	314	437
CG6610	514	386	178	145	244
CG6613	1654	1637	486	297	959
CG6614	0	0	0	0	0
CG6617	636	597	296	287	529
CG6621	1016	845	356	495	528
CG6628	12	5	0	1	0
CG6629	3	2	0	0	0
CG6638	1091	966	581	471	642
CG6650	1526	1348	466	457	611
CG6652	51	43	0	22	33
CG6654	392	365	225	224	267
CG6656	256	307	103	64	180
CG6659	1062	1006	656	551	701
CG6660	3	0	0	0	4
CG6661	7	8	9	4	15
CG6664	2585	2378	673	1006	1120
CG6665	812	875	242	202	436
CG6674	345	286	90	178	122
CG6675	45	43	0	11	27
CG6678	176	138	56	109	69
CG6683	207	180	27	35	76
CG6685	714	575	72	189	260
CG6686	2561	2636	1246	1294	1211
CG6688	0	1	0	0	0
CG6689	514	510	106	211	334
CG6690	0	0	0	0	0
CG6693	833	785	442	609	488
CG6695	1227	1013	534	919	732
CG6696	0	0	0	4	0
CG6700	4076	4630	1288	1258	2784
CG6701	14384	15246	2542	3246	6531
CG6707	6399	6457	1770	1363	2789
CG6709	0	0	0	0	0
CG6712	1404	1234	618	774	806
CG6723	6	0	0	0	0
CG6724	1565	1320	868	1030	1127
CG6726	0	0	0	0	0
CG6729	727	654	292	407	445
CG6733	36	30	68	68	111
CG6734	1404	1460	643	655	954
CG6738	11	6	0	6	3
CG6739	47	43	159	39	68
CG6744	807	810	381	315	439
CG6745	1301	1306	513	582	633
CG6746	890	931	753	473	793
CG6749	27	34	8	20	28
CG6752	339	432	156	167	162
CG6753	48	29	42	19	16
CG6758	512	667	154	338	338
CG6761	27	28	0	3	13
CG6762	146	123	67	37	89
CG6763	41	24	29	29	27
CG6765	32	28	14	26	19
CG6766	3811	5371	1597	1436	5588
CG6767	6309	5678	2366	3082	3509
CG6769	734	681	514	384	594
CG6770	37114	35534	10355	10545	16442
CG6785	1569	1543	299	678	1090
CG6788	0	0	0	0	0
CG6790	49	28	7	76	34
CG6791	1616	1618	712	859	889
CG6793	0	1	0	0	0
CG6800	0	0	0	0	0
CG6805	347	339	255	134	257
CG6808	131	106	51	94	77
CG6812	1848	1653	642	821	1273
CG6813	141	107	21	41	73
CG6830	1265	1892	112	171	2224
CG6833	419	402	226	191	258
CG6834	247	304	5	21	302
CG6836	178	134	86	39	139
CG6839	0	0	0	0	3
CG6841	1587	1579	702	795	1013
CG6843	1076	972	417	283	429
CG6845	654	579	255	325	373
CG6847	244	240	77	96	429
CG6852	829	621	581	309	470
CG6865	9	8	0	0	0
